client_name,client_version,sessions,converted_sessions,unconverted_sessions,conversion_rate_pct,matched_tool_calls
claude-code,2.1.0,2,0,2,0.0,0
mcp-test-client,1.2.0,2,0,2,0.0,0
claude-code (via mcp-remote 0.1.30),2.1.146,2,0,2,0.0,0
mcpwn_client_0,1.0,2,0,2,0.0,0
fast-agent-mcp,0.6.18,2,0,2,0.0,0
security-audit,1.0,2,0,2,0.0,0
factory-cli,0.97.1-build0005107,2,0,2,0.0,0
dev.warp.Warp-Preview,v0.2026.05.06.15.42.preview_05,2,0,2,0.0,0
roo,1.0,2,0,2,0.0,0
mcprism-live-runner,0.1,2,0,2,0.0,0
mcp-test-harness (via mcp-remote 0.1.37),0.1,2,0,2,0.0,0
gateway-auto-discovery,1.0.0,2,0,2,0.0,0
grok-shell-grok_com_huggingface,0.1.220,2,0,2,0.0,0
ConversationalAI,2026.4.1.20857,2,0,2,0.0,0
Trae,1.98.2,2,0,2,0.0,0
Cline,3.84.1779492007,2,0,2,0.0,0
AionUi,1.9.24,2,0,2,0.0,0
Antigravity-Tester (via mcp-remote 0.1.37),1.0,2,0,2,0.0,0
grok-shell-grok_com_hugging_face,0.1.220-alpha.3,2,0,2,0.0,0
ConversationalAI,2026.3.1.19381,2,0,2,0.0,0
local-agent-mode-Hugging Face (Gradio) (via mcp-remote 0.1.37),1.0.0,2,0,2,0.0,0
gemini-cli-mcp-client (via mcp-remote 0.1.37),0.43.0,2,0,2,0.0,0
mcp-client,1.0,2,0,2,0.0,0
Raccoon,1.0.0,2,0,2,0.0,0
opencode,0.0.0-beta-202605241257,2,0,2,0.0,0
codex-mcp-tool-test,1.0,2,0,2,0.0,0
orbit-active-probe,1.0.0,2,0,2,0.0,0
hermes-check,0,2,0,2,0.0,0
BB8-MCP-Broker-conn-ae19925b,1.0.0,2,0,2,0.0,0
chatwise,26.4.11,2,0,2,0.0,0
final-hf-mcp-validation,1.0.0,2,0,2,0.0,0
JetBrains-PY/copilot-intellij,242.23726.56/1.7.1-242,2,1,1,50.0,7
sim-platform,1.0.0,2,0,2,0.0,0
aionui-mcp-test,1.0.0,2,0,2,0.0,0
Cline,3.76.0,2,0,2,0.0,0
connector:custom-mcp:hugging-face,1.0.0,2,0,2,0.0,0
codex-config-check,0,2,0,2,0.0,0
Enchanté,0.1.0,2,2,0,100.0,19
layla,6.10.0,2,0,2,0.0,0
manus,1.0,2,0,2,0.0,0
claude-code,0.5.18-beta.25,2,0,2,0.0,0
zerotwo-mcp-client-huggingface_1777695951427,1.0.0,2,1,1,50.0,2
codex-debug,0.1.0,2,0,2,0.0,0
mcp-remote-test-client (via mcp-remote 0.1.38-enterit-2),1.0.0,2,0,2,0.0,0
ConversationalAI,2026.3.1.19217,2,0,2,0.0,0
gemini-cli-mcp-client,0.34.0-nightly.20260307.6c3a90645,2,0,2,0.0,0
opencode (via mcp-remote 0.1.37),1.4.14,2,2,0,100.0,2
JetBrains-PY/copilot-intellij,241.17890.14/1.5.63-241,2,1,1,50.0,10
genvoice-sync,1.0,2,0,2,0.0,0
VisualStudio,18.6.11709.129,2,0,2,0.0,0
mcp-noauth-probe,0.1.0,2,0,2,0.0,0
claude-code,2.1.87-dev.20260403.t130520.shaunknown,2,0,2,0.0,0
mcp-cli (via mcp-remote 0.1.37),0.3.0,2,0,2,0.0,0
zapier-mcp-client,4.0.1,2,0,2,0.0,0
github-copilot-developer (via mcp-remote 0.1.37),1.0.49,2,0,2,0.0,0
cli,1,2,1,1,50.0,4
72F312AF-5969-44F6-8F4C-8DBCE4134FB1,1.0.0,2,0,2,0.0,0
bolt-api,0.1.40,2,0,2,0.0,0
mcp-gateway,1.0.59,2,0,2,0.0,0
codex-mcp-client (via mcp-remote 0.1.18),0.128.0,2,0,2,0.0,0
claude-code,2.1.90-dev.20260401.t141507.sha01362dc,2,0,2,0.0,0
Osaurus,0.18.4,2,0,2,0.0,0
opencode,1.1.49,2,2,0,100.0,2
github-copilot-developer-test,1.0.25,2,0,2,0.0,0
inspector,0.21.2,2,0,2,0.0,0
codex-local-probe (via mcp-remote 0.1.37),0.1.0,2,1,1,50.0,1
Osaurus,0.19.4,2,0,2,0.0,0
codex-mcp-client,0.131.0-alpha.8,2,0,2,0.0,0
hf-mcp-golden-eval,0.1.0,2,2,0,100.0,70
mcp-dataset-probe,1.0,2,0,2,0.0,0
grok-shell-hf-mcp-server,0.1.220,2,0,2,0.0,0
mavis,1.0,2,1,1,50.0,4
Lovable MCP Client,1.0.0,2,0,2,0.0,0
factory-cli,0.109.2,2,0,2,0.0,0
github-copilot-developer,1.0.32-0,2,0,2,0.0,0
dev.warp.Warp-Preview,v0.2026.05.14.19.38.preview_03,2,0,2,0.0,0
ConversationalAI,2026.3.1.19383,2,0,2,0.0,0
claude-code,2.6.6,2,0,2,0.0,0
bilt-agent-registry-mcp-gateway,0.1.0,2,1,1,50.0,1
mcp-lens,0.1.0,2,0,2,0.0,0
layla,6.11.2-direct,2,1,1,50.0,1
dev.warp.Warp,v0.2026.05.06.15.42.stable_04,2,0,2,0.0,0
trovata-admin-app-console,0.1.0,2,0,2,0.0,0
catalog-extractor (via mcp-remote 0.1.16),1.0,2,0,2,0.0,0
esan,1,2,0,2,0.0,0
cakewalk-discovery,0.1,2,0,2,0.0,0
mcpjungle mcp client for https://hf.co/mcp,0.1,2,0,2,0.0,0
hf-mcp-eval,0.1.0,2,0,2,0.0,0
grok-shell-grok_com_hugging_face,0.1.179,2,0,2,0.0,0
mcp-remote-test-client (via mcp-remote 1.11.0),1.0.0,2,0,2,0.0,0
Osaurus,0.17.5,2,0,2,0.0,0
nuwacom-mcp-test,1.0.0,2,0,2,0.0,0
codex-mcp-client (via mcp-remote 0.1.37),0.104.0,2,0,2,0.0,0
bulk-mcp-check,1.0,2,0,2,0.0,0
ToolGateway-MCP-Explorer,0.1.0,2,0,2,0.0,0
Osaurus,0.18.27,2,0,2,0.0,0
mcp-ecosystem-scanner,1.0.0,2,0,2,0.0,0
tester,0.0,2,0,2,0.0,0
claude-code,0.0.24,2,0,2,0.0,0
platform-mcp-gateway,0.1.0,2,0,2,0.0,0
Manus,8.0.0,2,1,1,50.0,1
archestra-platform,e92adcfe5707b61c1ed0bb0e3eab7dfb41fa8464,2,0,2,0.0,0
celeste-probe,1.0,2,0,2,0.0,0
better-clawd,0.1.6,2,0,2,0.0,0
opencode,0.0.0-beta-202605261405,2,0,2,0.0,0
codex-mcp-test,1.0.0,2,1,1,50.0,1
Aether Android,0.1.0,2,0,2,0.0,0
make-app-mcp-client,1.33.0,2,0,2,0.0,0
dev.warp.Warp-Stable,v0.2026.03.25.08.24.stable_05,2,0,2,0.0,0
opencode,0.0.0-dev-202605291320,2,2,0,100.0,2
ai-agents-mcp-client,1.198.1,2,0,2,0.0,0
mcpc,0.3.0,2,0,2,0.0,0
BoltAI,1.0.0,2,0,2,0.0,0
opencode,0.0.0-beta-202605241002,2,0,2,0.0,0
dev.warp.Warp-Preview,v0.2026.05.06.15.42.preview_03,2,1,1,50.0,1
Osaurus,0.18.3,2,0,2,0.0,0
mcp-remote,0.1.31,2,0,2,0.0,0
TreatGPT,1.0.0,2,0,2,0.0,0
mcp-s client,1.0.0,2,0,2,0.0,0
mcp-codeexec,0.1,2,0,2,0.0,0
ConversationalAI,2026.3.0.18765,2,0,2,0.0,0
claude-code,2.1.32-ds,2,0,2,0.0,0
factory-cli,0.58.0,2,0,2,0.0,0
codex-mcp-client (via mcp-remote 0.1.18),0.129.0,2,0,2,0.0,0
aimap-scanner,1.0.0,2,0,2,0.0,0
claude-code (via mcp-remote 0.1.37),2.1.80,2,0,2,0.0,0
custom3p-desktop,1.9255.0,2,0,2,0.0,0
Visual Studio Code,1.102.2,2,0,2,0.0,0
claude-code (via mcp-remote 0.1.29),2.1.114,2,0,2,0.0,0
mcp-gateway-discovery,1.0,2,0,2,0.0,0
claude-code,2.4.2,2,0,2,0.0,0
halvo-mcp-proxy-client (via mcp-remote 0.1.37),1.0.0,2,0,2,0.0,0
make-app-mcp-client,1.30.2,2,0,2,0.0,0
mcp-remote-test-client (via mcp-remote 1.25.0),1.0.0,2,0,2,0.0,0
codex-hfco-probe,0,2,0,2,0.0,0
grok-shell-grok_com_hugging_face,0.1.176,2,0,2,0.0,0
curltest,0.0.0,2,0,2,0.0,0
ConversationalAI,2026.5.0.21753,2,0,2,0.0,0
Visual Studio Code - Insiders,1.114.0-insider,2,0,2,0.0,0
mcp-review-probe,0.1,2,0,2,0.0,0
mobeus-mcp-tester,1.0.0,2,0,2,0.0,0
claude-code,1.0.115,2,0,2,0.0,0
Visual Studio Code Agents - Insiders,1.120.0-insider,2,0,2,0.0,0
ConversationalAI,2026.3.1.19324,2,0,2,0.0,0
diag,0.1,2,0,2,0.0,0
claude-code (via mcp-remote 0.1.37),2.1.113,2,0,2,0.0,0
archestra-platform,26b26fd5b09261fb3e64a04a921f3fb2e21e4454,2,0,2,0.0,0
grok-shell-grok_com_hugging_face,0.1.164,2,0,2,0.0,0
Postman Client - 4ad0c2b5-7721-4949-80f5-475545a43758,1.0.0,2,0,2,0.0,0
intercom-mcp-streamable-http-client,1.0,2,0,2,0.0,0
agentic-kernel,1.0,2,0,2,0.0,0
probe,1.0.0,2,0,2,0.0,0
tool-list-capture (via mcp-remote 0.1.16),0,2,0,2,0.0,0
Visual Studio Code,1.102.1,2,0,2,0.0,0
blinko-mcp-client,1.0.0,2,0,2,0.0,0
mcp-probe,1.0.0,2,0,2,0.0,0
nexus-test,1.0,2,0,2,0.0,0
grader,0.0.1,2,0,2,0.0,0
cursor-curl,1.0.0,2,1,1,50.0,4
jaimes-test,1.0,2,0,2,0.0,0
codex-mcp-client,0.94.0-alpha.10,2,0,2,0.0,0
claude-code,2.1.87-dev.20260509.t171701.shaa06d357f,2,0,2,0.0,0
vsc-aitoolkit-hugging face,1.2.0,2,0,2,0.0,0
github-copilot-developer-test,1.0.51-2,2,0,2,0.0,0
caspian-agent,1.0.0,2,2,0,100.0,582
Osaurus,0.19.0,2,0,2,0.0,0
Osaurus,0.18.20,2,0,2,0.0,0
Osaurus,0.18.8,2,0,2,0.0,0
bolt-api,0.1.28,2,0,2,0.0,0
ConversationalAI,2026.4.2.20965,2,0,2,0.0,0
ozwell-chat-smoke,0.0.1,2,0,2,0.0,0
r,0.1,2,0,2,0.0,0
codex-mcp-client (via mcp-remote 0.1.29),0.128.0,2,0,2,0.0,0
claude-code,2.1.87-dev.20260521.t215336.sha7dc15d6c,2,0,2,0.0,0
claude-code,2.0.36,2,0,2,0.0,0
claude-code,0.0.15,2,0,2,0.0,0
reno-design-spec,1.0.0,2,0,2,0.0,0
aigw-mcp-client,master.796.07-05-2026_12:45:39,2,0,2,0.0,0
Visual Studio Code,1.106.0,2,0,2,0.0,0
codex-local-config-check,1.0.0,2,0,2,0.0,0
rmcp (via mcp-remote 0.1.37),1.6.0,2,0,2,0.0,0
opencode,1.2.25,2,2,0,100.0,3
Manus,7.2.17-323-gc729328d2,2,1,1,50.0,3
gemini-cli-mcp-client (via mcp-remote 0.1.37),0.41.2,2,0,2,0.0,0
curl,1.0.0,2,1,1,50.0,25
poc,1.0,2,1,1,50.0,5
fast-agent-mcp,0.7.4,2,1,1,50.0,3
Cherry Studio,1.7.21,1,0,1,0.0,0
claude-code,2.1.54,1,0,1,0.0,0
hub-byo-test,1.0,1,0,1,0.0,0
claude-code,0.5.18,1,0,1,0.0,0
symphony-harness,0.1,1,0,1,0.0,0
fast-agent-mcp,0.6.13,1,0,1,0.0,0
kilo,7.1.20,1,1,0,100.0,30
bolt-api,0.1.10,1,0,1,0.0,0
agentforge-mcp-client,1.0.0,1,0,1,0.0,0
VisualStudio,18.5.11612.153,1,0,1,0.0,0
evaos-probe,0.1,1,0,1,0.0,0
freeze-tools,0.1,1,0,1,0.0,0
github-copilot-developer (via mcp-remote 0.1.37),1.0.52-1,1,0,1,0.0,0
nexus,1.0,1,0,1,0.0,0
Postman Client - b6725af2-479b-4ed2-8c2e-9a89f1295d88,1.0.0,1,0,1,0.0,0
mcp-test-client,1.3.3,1,0,1,0.0,0
Insomnia,12.6.0,1,1,0,100.0,4
codex-final-mcp-audit,0.0.1,1,0,1,0.0,0
chatwise,0.9.52,1,0,1,0.0,0
codex-mcp-client (via mcp-remote 0.1.30),0.133.0,1,0,1,0.0,0
lumi-probe,0.0.1,1,0,1,0.0,0
gemini-cli-mcp-client (via mcp-remote 0.1.37),0.44.0,1,0,1,0.0,0
opencode-debug,1.14.48,1,0,1,0.0,0
claude-code,0.0.44,1,0,1,0.0,0
claude-code,2.1.87-dev.20260417.t203642.sha7dc15d6c,1,0,1,0.0,0
opencode,0.0.0-dev-202604091059,1,1,0,100.0,1
Cortex Code,1.110.1,1,0,1,0.0,0
morphed-external-mcp-client,1.0.0,1,0,1,0.0,0
bilt-gateway-probe,0.1.0,1,0,1,0.0,0
codex-mcp-client (via mcp-remote 0.1.37),0.134.0-alpha.3,1,0,1,0.0,0
mcp-auth-probe,0.1.0,1,0,1,0.0,0
claude-code,2.6.0,1,0,1,0.0,0
circuitry-smoke,0.1,1,0,1,0.0,0
Postman Client - 45b550a7-d3b5-4b3e-a4e3-846415d484ef,1.0.0,1,0,1,0.0,0
d,0,1,0,1,0.0,0
factory-cli,0.85.0,1,0,1,0.0,0
curl-test-client,1.0.0,1,0,1,0.0,0
openclaw,0.1,1,1,0,100.0,3
JetBrains-RD/copilot-intellij,261.23567.144/1.8.2-243,1,0,1,0.0,0
smoke (via mcp-remote 0.1.37),0,1,0,1,0.0,0
codex-mcp-client (via mcp-remote 0.1.37),0.114.0,1,0,1,0.0,0
ConversationalAI,2026.5.1.23948,1,0,1,0.0,0
rmcp (via mcp-remote 0.1.37),1.5.0,1,0,1,0.0,0
Dev ChatBot-huggingface-ba36f8e6,1.0.0,1,0,1,0.0,0
OCI Enterprise AI Chat MCP preset test,1.0.0,1,1,0,100.0,1
zstrike-manual-test,1.0,1,1,0,100.0,1
Positron,1.109.2,1,0,1,0.0,0
codebuddy-test,1.0,1,0,1,0.0,0
Cline (via mcp-remote 0.1.37),3.74.0,1,0,1,0.0,0
apps-radar-detector,1.0.0,1,0,1,0.0,0
mcp (via mcp-remote 0.1.36),0.1.0,1,1,0,100.0,4
quest-mcp-adaptor,1.0.0,1,0,1,0.0,0
dova,0.1.0,1,0,1,0.0,0
pi-hf-query,1.0.0,1,1,0,100.0,1
qwen-cli-mcp-client-claude.ai Hugging Face,0.0.1,1,0,1,0.0,0
mcp-test-client,1.0.0,1,1,0,100.0,1
Roo Code (via mcp-remote 0.1.37),3.27.0,1,0,1,0.0,0
github-copilot-developer,1.0.56-0,1,0,1,0.0,0
ConversationalAI,2026.5.0.22690,1,0,1,0.0,0
claude-code (via mcp-remote 0.1.30),2.1.122,1,0,1,0.0,0
vsc-aitoolkit-HuggingFaceMCPServer,1.2.0,1,0,1,0.0,0
JetBrains-IU/copilot-intellij,261.22158.277/1.8.0-243,1,0,1,0.0,0
Postman Client - 22be138c-6bc1-4920-9b72-e416cbea8a7a,1.0.0,1,0,1,0.0,0
gemini-cli-mcp-client,0.36.0-nightly.20260406.15298b28c,1,0,1,0.0,0
opencode (via mcp-remote 0.1.37),1.4.6,1,1,0,100.0,1
nimbalyst-test (via mcp-remote 0.1.30),1.0.0,1,0,1,0.0,0
opencode,0.0.0-dev-202605291106,1,1,0,100.0,1
Postman Client - 1e7fc90a-df84-493a-a7b8-7de2e5440283,1.0.0,1,0,1,0.0,0
abstract-agent,1.0.0,1,0,1,0.0,0
phase1-validation,0.0.1,1,0,1,0.0,0
zerotwo-mcp-client-static_provider_huggingface_0974bf11-51db-4947-b610-a778d5394864,1.0.0,1,0,1,0.0,0
opencode (via mcp-remote 0.1.37),1.14.30,1,1,0,100.0,1
iris-self,1.0,1,0,1,0.0,0
vsc-aitoolkit-hugging face,0.26.4,1,0,1,0.0,0
Postman Client - 8869b8ba-05d9-43a7-8769-acb5c1aedbe1,1.0.0,1,0,1,0.0,0
adv,1,1,1,0,100.0,1
oten-probe,0.1,1,0,1,0.0,0
codex-mcp-client (via mcp-remote 0.1.37),0.115.0-alpha.27,1,0,1,0.0,0
VisualStudio,18.4.11620.152,1,0,1,0.0,0
claude-code,2.0.34,1,0,1,0.0,0
codex-debug,0.1,1,0,1,0.0,0
VisualStudio,18.6.11822.322,1,0,1,0.0,0
codex-mcp-client,0.81.0-alpha.8,1,0,1,0.0,0
ainek,1.0,1,0,1,0.0,0
exchange-mcp-registry,1.0.0,1,0,1,0.0,0
dev.warp.Warp-Stable (via mcp-remote 0.1.37),v0.2026.04.29.08.57.stable_01,1,0,1,0.0,0
ozwell-smoke,0.0.1,1,0,1,0.0,0
Mission Probe,1.0.0,1,0,1,0.0,0
lmstudio-config-test,1.0.0,1,1,0,100.0,1
mcp-hub (via mcp-remote 0.1.37),1.0.0,1,0,1,0.0,0
opencode,1.3.8,1,1,0,100.0,1
DeepChat,0.5.3,1,0,1,0.0,0
mcp-go-oauth-example,0.1.0,1,0,1,0.0,0
claude-code,2.1.26,1,0,1,0.0,0
Postman Client - 4fb1796b-24ad-42c1-8e36-f6652d5aae85,1.0.0,1,0,1,0.0,0
agenttool-probe,0,1,0,1,0.0,0
opencode-debug,1.3.16,1,0,1,0.0,0
opencode,0.0.0-beta-202605270418,1,1,0,100.0,1
cc-statusline,1.0,1,0,1,0.0,0
dev.warp.Warp-Stable (via mcp-remote 0.1.37),v0.2026.04.01.08.39.stable_02,1,0,1,0.0,0
avap-agent-tools-discovery,1.0.0,1,0,1,0.0,0
tembo,1.0.0,1,0,1,0.0,0
github-copilot-developer (via mcp-remote 0.1.37),1.0.56-0,1,0,1,0.0,0
opencode,1.2.6,1,0,1,0.0,0
VisualStudio,18.7.11819.209,1,0,1,0.0,0
opencode (via mcp-remote 0.1.37),1.2.27,1,1,0,100.0,1
mcpc,0.2.6,1,0,1,0.0,0
codex-mcp-client (via mcp-remote 0.1.18),0.126.0-alpha.8,1,0,1,0.0,0
opencode,7.2.25,1,1,0,100.0,8
fast-agent-mcp,0.2.58,1,0,1,0.0,0
rmcp (via mcp-remote 0.1.15),1.6.0,1,0,1,0.0,0
github-copilot-developer,1.0.52-4,1,0,1,0.0,0
auth-probe,0.1,1,0,1,0.0,0
Postman Client - bed6931a-5608-42a0-94f6-fb830c53ac91,1.0.0,1,0,1,0.0,0
probe,test,1,0,1,0.0,0
opencode-debug,1.14.29,1,0,1,0.0,0
Postman Client - f7e45b27-e84c-4780-a1cc-b82c957946aa,1.0.0,1,0,1,0.0,0
codex-mcp-client,0.112.0,1,0,1,0.0,0
gemini-cli-mcp-client (via mcp-remote 0.1.37),0.33.1,1,0,1,0.0,0
claude-code (via mcp-remote 0.1.37),1.0.89,1,0,1,0.0,0
caspian-test,0.1.0,1,0,1,0.0,0
malaika-cursor-audit,1.0,1,0,1,0.0,0
use-mcp-react-client,0.1.0,1,0,1,0.0,0
claude-code,2.1.104-20260409.1,1,0,1,0.0,0
claw-mcp-probe,1.0,1,0,1,0.0,0
pentest,1.0,1,1,0,100.0,2
scout,1.0,1,1,0,100.0,11
Postman Client - c985af7b-8917-459f-ba0c-6a11356a99f7,1.0.0,1,0,1,0.0,0
claude-code,2.1.18,1,0,1,0.0,0
Cherry Studio,1.7.7,1,0,1,0.0,0
bolt-api,0.1.7,1,0,1,0.0,0
factory-cli,0.76.0,1,0,1,0.0,0
Postman Client - 68d716ac-8e51-4236-b7ca-9e415f3bf749,1.0.0,1,0,1,0.0,0
foldcanvas-probe,0.1,1,0,1,0.0,0
sold-check,1.0,1,0,1,0.0,0
solo-router-populate,1.0,1,0,1,0.0,0
__guest__,1.0.0,1,0,1,0.0,0
opencode,0.0.0-dev-202605291301,1,1,0,100.0,1
roder-test,0.1,1,0,1,0.0,0
github-copilot-developer,1.0.51-1,1,0,1,0.0,0
code-server,1.103.2,1,0,1,0.0,0
openclaw,1.0,1,0,1,0.0,0
factory-cli,0.101.1-build0005258,1,0,1,0.0,0
step1_probe,1.0.0,1,0,1,0.0,0
layla,6.8.0,1,0,1,0.0,0
opencode,1.2.17,1,1,0,100.0,1
modular-agent,2.0,1,0,1,0.0,0
grok-shell-hf-mcp-server,0.2.14,1,0,1,0.0,0
opencode,1.2.18,1,0,1,0.0,0
a,1,1,0,1,0.0,0
fast-agent-mcp,0.6.24,1,1,0,100.0,1
github-copilot-developer,1.0.53,1,0,1,0.0,0
mcp-compat-probe,1.0,1,0,1,0.0,0
github-copilot-developer,1.0.55-5,1,0,1,0.0,0
grok-shell-huggingface,0.1.210,1,0,1,0.0,0
external-test,1.0,1,0,1,0.0,0
DeepChat,1.0.5-beta.3,1,0,1,0.0,0
security-test,0.1,1,1,0,100.0,2
fast-agent-mcp,0.2.36,1,0,1,0.0,0
opencode,1.1.31,1,1,0,100.0,1
Visual Studio Code - Insiders,1.105.0-insider,1,0,1,0.0,0
supabase-edge-fn,1.0,1,0,1,0.0,0
Dev ChatBot-huggingface-custom-1779971149729,1.0.0,1,0,1,0.0,0
Postman Client - 696896b28e4b8ba4533fe2e9,1.0.0,1,0,1,0.0,0
zerotwo-mcp-client-5739c2bc-45d5-4899-98b2-baf7ecfa49ac,1.0.0,1,0,1,0.0,0
opencode,0.0.0-beta-202605252151,1,0,1,0.0,0
github-copilot-developer (via mcp-remote 0.1.37),1.0.57-3,1,0,1,0.0,0
apps-radar-openai-sdk-detector,1.0.0,1,0,1,0.0,0
github-copilot-developer (via mcp-remote 0.1.37),1.0.56-2,1,0,1,0.0,0
claude-code,2.0.28,1,0,1,0.0,0
Postman Client - 43a9d0e7-4a83-496f-bb3e-2932d0361e7e,1.0.0,1,0,1,0.0,0
factory-cli,0.100.1-build0005219,1,0,1,0.0,0
claude-code,2.1.22-alpha.20260128.1,1,0,1,0.0,0
otot-smoke,0.0.1,1,0,1,0.0,0
hyperagent,1.0.0,1,0,1,0.0,0
claude-code,2.1.87-dev.20260417.t203847.sha7dc15d6c,1,0,1,0.0,0
Loop,1.0,1,0,1,0.0,0
audit,1.0,1,0,1,0.0,0
Postman Client - 09587389-f2f0-4fda-8a38-a54c3475d48a,1.0.0,1,0,1,0.0,0
BB8-MCP-Broker-conn-5788a3ee,1.0.0,1,0,1,0.0,0
codex-test,0.0.0,1,0,1,0.0,0
JetBrains-PY/copilot-intellij,261.22158.340/1.8.0-243,1,0,1,0.0,0
EndlessSource,1.0,1,0,1,0.0,0
bolt-api,0.1.29,1,0,1,0.0,0
rmcp,1.7.0,1,0,1,0.0,0
open-mcp-server-tool-tester,1.0.0,1,0,1,0.0,0
vscode,1.0,1,0,1,0.0,0
github-copilot-developer,1.0.36-1,1,0,1,0.0,0
claude-ai (via mcp-remote 0.1.16),0.1.0,1,0,1,0.0,0
dev.warp.Warp-Stable (via mcp-remote 0.1.37),v0.2026.05.27.15.44.stable_01,1,0,1,0.0,0
codex-probe,0.0.0,1,0,1,0.0,0
opencode (via mcp-remote 0.1.37),1.14.29,1,1,0,100.0,1
test (via mcp-remote 0.1.37),1.0,1,0,1,0.0,0
auth-probe,1.0,1,0,1,0.0,0
claude-code,2.0.32,1,0,1,0.0,0
BB8-MCP-Broker-conn-5ca8486d,1.0.0,1,0,1,0.0,0
Postman Client - 3f654c68-f8a0-4a8c-8dd1-5e1ff9b5aec2,1.0.0,1,0,1,0.0,0
stack-install-probe,1.0,1,0,1,0.0,0
Dev ChatBot-huggingface-5be8ce72,1.0.0,1,0,1,0.0,0
opencode,0.0.0-beta-202605262121,1,0,1,0.0,0
opencode,0.0.0-dev-202605291843,1,1,0,100.0,1
factory-cli,0.100.1-build0005206,1,0,1,0.0,0
fs-mcp-bridge,1,1,0,1,0.0,0
opencode,0.0.0-local-models-integration-202603212024,1,0,1,0.0,0
Postman Client - ad21b33c-2b9c-4fa2-87ad-6718130e67b6,1.0.0,1,0,1,0.0,0
runlayer-watch,0.1,1,0,1,0.0,0
codex-mcp-client,0.76.0-alpha.9,1,0,1,0.0,0
VisualStudio,18.5.11716.220,1,0,1,0.0,0
DeepChat,1.0.5-beta.5,1,0,1,0.0,0
mcp-connector,1.0.0,1,0,1,0.0,0
MindFront,1.0.0,1,0,1,0.0,0
bolt-api,0.1.19,1,0,1,0.0,0
Visual Studio Code,1.104.1,1,0,1,0.0,0
mcphub-health-checker,1.0.0,1,0,1,0.0,0
openclaw-hf-query,0.1,1,0,1,0.0,0
smoke-test,0,1,0,1,0.0,0
ConversationalAI,2026.5.0.23610,1,0,1,0.0,0
mcp-health,0.1,1,0,1,0.0,0
nuclei-mcp-scan,1.0,1,0,1,0.0,0
gemini-cli-mcp-client (via mcp-remote 0.1.12),unknown,1,0,1,0.0,0
cco-security-scanner,1.0.0,1,0,1,0.0,0
Visual Studio Code - Insiders,1.107.0-insider,1,0,1,0.0,0
claude-code,2.0.70,1,0,1,0.0,0
Visual Studio Code,1.104.2,1,0,1,0.0,0
DeepChat,1.0.3-beta.6,1,0,1,0.0,0
test2,1.0,1,0,1,0.0,0
oic-mcp-gateway,1.0.0,1,0,1,0.0,0
grok-shell-grok_com_hugging_face,0.1.210-alpha.5,1,0,1,0.0,0
simple-oauth-client,1.0.0,1,0,1,0.0,0
Postman Client - 467c3efa-160a-4cfc-b2f3-f5191a74a5e5,1.0.0,1,0,1,0.0,0
opencode-debug,1.14.20,1,0,1,0.0,0
mcp-test-client,1.0,1,0,1,0.0,0
mcpc,0.1.11,1,0,1,0.0,0
codex-hf-env-check,0.0.1,1,0,1,0.0,0
discovery,1.0,1,0,1,0.0,0
claude-code,2.1.106,1,0,1,0.0,0
codex-smoke,1.0.0,1,0,1,0.0,0
opencode-debug,1.4.0,1,0,1,0.0,0
opencode (via mcp-remote 0.1.37),1.14.49,1,1,0,100.0,1
github-copilot-developer (via mcp-remote 0.1.37),1.0.51,1,0,1,0.0,0
harbor-probe,0.1,1,0,1,0.0,0
claude-code (via mcp-remote 0.1.29),2.1.111,1,0,1,0.0,0
Msty Claw (via mcp-remote 0.1.37),0.1.9,1,0,1,0.0,0
morphed-url-probe,0.0.0,1,0,1,0.0,0
porto-probe,0.1,1,0,1,0.0,0
opencode (via mcp-remote 0.1.37),1.14.44,1,1,0,100.0,2
cursor-vscode (via mcp-remote 0.1.29),1.0.0,1,0,1,0.0,0
gemini-cli-mcp-client (via mcp-remote 0.1.12),0.42.0,1,0,1,0.0,0
pi-hf-test,1.0.0,1,0,1,0.0,0
ConversationalAI,2026.5.0.21352,1,0,1,0.0,0
oatbox,1.0.0,1,0,1,0.0,0
inspector,0.21.1,1,0,1,0.0,0
oten-audit,0,1,0,1,0.0,0
aigw-mcp-client,master.832.19-05-2026_09:23:02,1,0,1,0.0,0
Postman Client - bab445b7-fe8b-4c1b-9633-5ec19a44ac8a,1.0.0,1,0,1,0.0,0
BB8-MCP-Broker-conn-ad9909e2,1.0.0,1,0,1,0.0,0
codex-mcp-client (via mcp-remote 0.1.37),0.26.0,1,0,1,0.0,0
BB8-MCP-Broker-conn-8f7a25c5,1.0.0,1,0,1,0.0,0
Dev ChatBot-huggingface-8c10dac6,1.0.0,1,0,1,0.0,0
gemini-cli-mcp-client-hf-mcp-server,0.0.1,1,0,1,0.0,0
claude-code,2.1.87-dev.20260401.t042044.shae5b13b34,1,0,1,0.0,0
	Hugging Face,1.0.0,1,0,1,0.0,0
codex-mcp-client,0.47.0,1,0,1,0.0,0
agentheya,1.0,1,0,1,0.0,0
mcp-gateway-probe,1.0,1,0,1,0.0,0
v0.app,1.0.0,1,0,1,0.0,0
opencode,0.0.0-dev-202604201929,1,1,0,100.0,1
mcp-remote,0.1.38,1,0,1,0.0,0
mcp-version-probe,1.0.0,1,0,1,0.0,0
Postman Client (via mcp-remote 0.1.37),1.0.0,1,1,0,100.0,1
